Unq_ID,DataOrigin,TraitName,OLDTrait,LifeStage,Sex,TraitDef,OLDTraitDef,RearTemp,AmbientTemp,TraitValue,OLDTraitValue,TraitUnit,OLDTraitUnit,Time,OLDTime,ErrorPosSI,ErrorNegSI,ErrorUnitSI,Replicates,Cohort (n),Labfield,Location ,Genus,Species,Citation,FigureTable,Notes,,,,,,,
16,Erin (vector-borne_disease_data_adjusted),Egg/Female/Day,TFD,,,number of eggs laid by each gonotrophic cycle over number of females,number of eggs laid by each gonotrophic cycle over number of females,25,20,6.395,51.8,eggs/female/day,eggs/cycle,4.3,,,,,1,5,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,"Raw Data from Author,cycle divided by average cycle length ",,,,,,,,
16,Erin (vector-borne_disease_data_adjusted),Egg/Female/Day,TFD,,,number of eggs laid by each gonotrophic cycle over number of females,number of eggs laid by each gonotrophic cycle over number of females,25,20,9.877,80,eggs/female/day,eggs/cycle,4.3,,,,,1,2,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,"Raw Data from Author,cycle divided by average cycle length ",,,,,,,,
16,Erin (vector-borne_disease_data_adjusted),Egg/Female/Day,TFD,,,number of eggs laid by each gonotrophic cycle over number of females,number of eggs laid by each gonotrophic cycle over number of females,25,20,9.506,77,eggs/female/day,eggs/cycle,4.3,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,"Raw Data from Author,cycle divided by average cycle length ",,,,,,,,
16,Erin (vector-borne_disease_data_adjusted),Egg/Female/Day,TFD,,,number of eggs laid by each gonotrophic cycle over number of females,number of eggs laid by each gonotrophic cycle over number of females,25,25,15.248,68.61538,eggs/female/day,eggs/cycle,3.1,,,,,1,26,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,"Raw Data from Author,cycle divided by average cycle length ",,,,,,,,
16,Erin (vector-borne_disease_data_adjusted),Egg/Female/Day,TFD,,,number of eggs laid by each gonotrophic cycle over number of females,number of eggs laid by each gonotrophic cycle over number of females,25,25,15.746,70.85714,eggs/female/day,eggs/cycle,3.1,,,,,1,21,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,"Raw Data from Author,cycle divided by average cycle length ",,,,,,,,
16,Erin (vector-borne_disease_data_adjusted),Egg/Female/Day,TFD,,,number of eggs laid by each gonotrophic cycle over number of females,number of eggs laid by each gonotrophic cycle over number of females,25,25,16.513,74.30769,eggs/female/day,eggs/cycle,3.1,,,,,1,13,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,"Raw Data from Author,cycle divided by average cycle length ",,,,,,,,
16,Erin (vector-borne_disease_data_adjusted),Egg/Female/Day,TFD,,,number of eggs laid by each gonotrophic cycle over number of females,number of eggs laid by each gonotrophic cycle over number of females,25,25,11.926,53.66667,eggs/female/day,eggs/cycle,3.1,,,,,1,9,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,"Raw Data from Author,cycle divided by average cycle length ",,,,,,,,
16,Erin (vector-borne_disease_data_adjusted),Egg/Female/Day,TFD,,,number of eggs laid by each gonotrophic cycle over number of females,number of eggs laid by each gonotrophic cycle over number of females,25,25,8.815,39.66667,eggs/female/day,eggs/cycle,3.1,,,,,1,6,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,"Raw Data from Author,cycle divided by average cycle length ",,,,,,,,
16,Erin (vector-borne_disease_data_adjusted),Egg/Female/Day,TFD,,,number of eggs laid by each gonotrophic cycle over number of females,number of eggs laid by each gonotrophic cycle over number of females,25,25,22.556,101.5,eggs/female/day,eggs/cycle,3.1,,,,,1,2,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,"Raw Data from Author,cycle divided by average cycle length ",,,,,,,,
16,Erin (vector-borne_disease_data_adjusted),Egg/Female/Day,TFD,,,number of eggs laid by each gonotrophic cycle over number of females,number of eggs laid by each gonotrophic cycle over number of females,25,25,7.778,35,eggs/female/day,eggs/cycle,3.1,,,,,1,2,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,"Raw Data from Author,cycle divided by average cycle length ",,,,,,,,
16,Erin (vector-borne_disease_data_adjusted),Egg/Female/Day,TFD,,,number of eggs laid by each gonotrophic cycle over number of females,number of eggs laid by each gonotrophic cycle over number of females,25,25,4,18,eggs/female/day,eggs/cycle,3.1,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,"Raw Data from Author,cycle divided by average cycle length ",,,,,,,,
16,Erin (vector-borne_disease_data_adjusted),Egg/Female/Day,TFD,,,number of eggs laid by each gonotrophic cycle over number of females,number of eggs laid by each gonotrophic cycle over number of females,25,30,22.054,77.19048,eggs/female/day,eggs/cycle,3.9,,,,,1,21,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,"Raw Data from Author,cycle divided by average cycle length ",,,,,,,,
16,Erin (vector-borne_disease_data_adjusted),Egg/Female/Day,TFD,,,number of eggs laid by each gonotrophic cycle over number of females,number of eggs laid by each gonotrophic cycle over number of females,25,30,28.195,98.68421,eggs/female/day,eggs/cycle,3.9,,,,,1,19,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,"Raw Data from Author,cycle divided by average cycle length ",,,,,,,,
16,Erin (vector-borne_disease_data_adjusted),Egg/Female/Day,TFD,,,number of eggs laid by each gonotrophic cycle over number of females,number of eggs laid by each gonotrophic cycle over number of females,25,30,17.232,60.3125,eggs/female/day,eggs/cycle,3.9,,,,,1,16,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,"Raw Data from Author,cycle divided by average cycle length ",,,,,,,,
16,Erin (vector-borne_disease_data_adjusted),Egg/Female/Day,TFD,,,number of eggs laid by each gonotrophic cycle over number of females,number of eggs laid by each gonotrophic cycle over number of females,25,30,19.403,67.90909,eggs/female/day,eggs/cycle,3.9,,,,,1,11,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,"Raw Data from Author,cycle divided by average cycle length ",,,,,,,,
16,Erin (vector-borne_disease_data_adjusted),Egg/Female/Day,TFD,,,number of eggs laid by each gonotrophic cycle over number of females,number of eggs laid by each gonotrophic cycle over number of females,25,30,19.333,67.66667,eggs/female/day,eggs/cycle,3.9,,,,,1,9,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,"Raw Data from Author,cycle divided by average cycle length ",,,,,,,,
16,Erin (vector-borne_disease_data_adjusted),Egg/Female/Day,TFD,,,number of eggs laid by each gonotrophic cycle over number of females,number of eggs laid by each gonotrophic cycle over number of females,25,30,11.929,41.75,eggs/female/day,eggs/cycle,3.9,,,,,1,4,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,"Raw Data from Author,cycle divided by average cycle length ",,,,,,,,
16,Erin (vector-borne_disease_data_adjusted),Egg/Female/Day,TFD,,,number of eggs laid by each gonotrophic cycle over number of females,number of eggs laid by each gonotrophic cycle over number of females,25,30,4.143,14.5,eggs/female/day,eggs/cycle,3.9,,,,,1,2,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,"Raw Data from Author,cycle divided by average cycle length ",,,,,,,,
16,Erin (vector-borne_disease_data_adjusted),Egg/Female/Day,TFD,,,number of eggs laid by each gonotrophic cycle over number of females,number of eggs laid by each gonotrophic cycle over number of females,25,35,10.894,47.93333,eggs/female/day,eggs/cycle,3.9,,,,,1,15,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,"Raw Data from Author,cycle divided by average cycle length ",,,,,,,,
16,Erin (vector-borne_disease_data_adjusted),Egg/Female/Day,TFD,,,number of eggs laid by each gonotrophic cycle over number of females,number of eggs laid by each gonotrophic cycle over number of females,25,35,11.705,51.5,eggs/female/day,eggs/cycle,3.9,,,,,1,4,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,"Raw Data from Author,cycle divided by average cycle length ",,,,,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,number of days that the gonotrophic cycle lasts for an adult female,number of days that the gonotrophic cycle lasts for an adult female,25,20,7,604800,days,s,,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,"Raw Data from Author,cycle divided by average cycle length ",,,,,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,20,14,1209600,days,s,,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,"Raw Data from Author,cycle divided by average cycle length ",,,,,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,20,11,950400,days,s,,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,"Raw Data from Author,cycle divided by average cycle length ",,,,,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,20,5,432000,days,s,,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,"Raw Data from Author,cycle divided by average cycle length ",,,,,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,20,8,691200,days,s,,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,"Raw Data from Author,cycle divided by average cycle length ",,,,,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,20,5,432000,days,s,,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,"Raw Data from Author,cycle divided by average cycle length ",,,,,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,20,9,777600,days,s,,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,"Raw Data from Author,cycle divided by average cycle length ",,,,,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,20,18,1555200,days,s,,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,"Raw Data from Author,cycle divided by average cycle length ",,,,,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,20,5,432000,days,s,,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,"Raw Data from Author,cycle divided by average cycle length ",,,,,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,20,6,518400,days,s,,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,"Raw Data from Author,cycle divided by average cycle length ",,,,,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,20,9,777600,days,s,,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,"Raw Data from Author,cycle divided by average cycle length ",,,,,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,20,10,864000,days,s,,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,"Raw Data from Author,cycle divided by average cycle length ",,,,,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,20,5,432000,days,s,,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,"Raw Data from Author,cycle divided by average cycle length ",,,,,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,20,5,432000,days,s,,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,"Raw Data from Author,cycle divided by average cycle length ",,,,,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,20,11,950400,days,s,,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,"Raw Data from Author,cycle divided by average cycle length ",,,,,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,20,3,259200,days,s,,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,"Raw Data from Author,cycle divided by average cycle length ",,,,,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,20,9,777600,days,s,,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,"Raw Data from Author,cycle divided by average cycle length ",,,,,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,20,6,518400,days,s,,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,"Raw Data from Author,cycle divided by average cycle length ",,,,,,,,
