Unq_ID,DataOrigin,Trait,OLDTrait,LifeStage,Sex,TraitDef,OLDTraitDef,RearTemp,AmbientTemp,TraitValueSI,OLDTraitValueSI,TraitUnitSI,OLDTraitUnit,TotalTime,ErrorPosSI,ErrorNegSI,ErrorUnitSI,Replicates,Cohort (n),Labfield,Location ,Genus,Species,Citation,FigureTable,Notes,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,number of days that the gonotrophic cycle lasts for an adult female,number of days that the gonotrophic cycle lasts for an adult female,25,20,604800,7,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,20,1209600,14,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,20,950400,11,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,20,432000,5,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,20,691200,8,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,20,432000,5,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,20,777600,9,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,20,1555200,18,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,20,432000,5,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,20,518400,6,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,20,777600,9,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,20,864000,10,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,20,432000,5,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,20,432000,5,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,20,950400,11,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,20,259200,3,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,20,777600,9,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,20,518400,6,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,25,259200,3,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,25,432000,5,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,25,345600,4,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,25,345600,4,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,25,345600,4,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,25,604800,7,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,25,432000,5,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,25,432000,5,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,25,259200,3,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,25,259200,3,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,25,345600,4,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,25,432000,5,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,25,259200,3,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,25,345600,4,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,25,345600,4,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,25,259200,3,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,25,259200,3,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,25,259200,3,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,25,432000,5,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,25,1296000,15,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,25,259200,3,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,25,259200,3,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,25,259200,3,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,25,345600,4,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
17,Erin (vector-borne_disease_data_adjusted),Gonotrophic Cycle Length,GCD,,,"rate of change of gonotrophic cycle for an adult female, 1/total length of cycle",number of days that the gonotrophic cycle lasts for an adult female,25,25,691200,8,s,days,,,,,1,1,Lab,La Reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,,,,
